id,arquivo,linha,funcao,camada,feature,moderno_ou_legado,opcoes_diretas,opcoes_mapeadas,compartilhada,chamadas_detectadas_qtd
src/core/serial.js:8:isJson,src/core/serial.js,8,isJson,core,,moderno,,,não,2
src/core/serial.js:18:tryParseJsonObject,src/core/serial.js,18,tryParseJsonObject,core,,moderno,,,não,2
src/core/serial.js:29:convertJsonBools,src/core/serial.js,29,convertJsonBools,core,,moderno,,,não,2
src/core/serial.js:33:isBase64,src/core/serial.js,33,isBase64,core,,moderno,,,não,2
src/core/serial.js:41:installSerial,src/core/serial.js,41,installSerial,core,,moderno,,,não,2
src/core/stack.js:48:installCoreStack,src/core/stack.js,48,installCoreStack,core,,moderno,,,não,37
src/core/sticknote.js:18:parseSticknoteHomeLabel,src/core/sticknote.js,18,parseSticknoteHomeLabel,core,,moderno,,,não,8
src/core/sticknote.js:45:normalizeSticknoteHomeText,src/core/sticknote.js,45,normalizeSticknoteHomeText,core,,moderno,,,não,3
src/core/sticknote.js:66:parseSticknoteChecklistLine,src/core/sticknote.js,66,parseSticknoteChecklistLine,core,,moderno,,,não,3
src/core/sticknote.js:80:installSticknote,src/core/sticknote.js,80,installSticknote,core,,moderno,,,não,3
src/core/texto.js:10:escapeRegExp,src/core/texto.js,10,escapeRegExp,core,,moderno,,,não,3
src/core/texto.js:15:escapeComponent,src/core/texto.js,15,escapeComponent,core,,moderno,,,não,2
src/core/texto.js:21:normalizeMojibakeUtf8,src/core/texto.js,21,normalizeMojibakeUtf8,core,,moderno,,,não,8
src/core/texto.js:42:replaceTextToUrl,src/core/texto.js,42,replaceTextToUrl,core,,moderno,,,não,3
src/core/texto.js:48:extractHexColor,src/core/texto.js,48,extractHexColor,core,,moderno,,,não,1
src/core/texto.js:53:pad,src/core/texto.js,53,pad,core,,moderno,,,não,2
src/core/texto.js:59:extractEmails,src/core/texto.js,59,extractEmails,core,,moderno,,,não,1
src/core/texto.js:64:extractAllTextBetweenQuotes,src/core/texto.js,64,extractAllTextBetweenQuotes,core,,moderno,,,não,3
src/core/texto.js:75:extractOnlyAlphaNum,src/core/texto.js,75,extractOnlyAlphaNum,core,,moderno,,,não,2
src/core/texto.js:81:joinAnd,src/core/texto.js,81,joinAnd,core,,moderno,,,não,3
src/core/texto.js:86:is_html,src/core/texto.js,86,is_html,core,,moderno,,,não,1
src/core/texto.js:92:normalizeHTML,src/core/texto.js,92,normalizeHTML,core,,moderno,,,não,4
src/core/texto.js:97:getHashTagsPro,src/core/texto.js,97,getHashTagsPro,core,,moderno,,,não,4
src/core/texto.js:108:normalizeNameTag,src/core/texto.js,108,normalizeNameTag,core,,moderno,,,não,4
src/core/texto.js:113:encodeURI_toHex,src/core/texto.js,113,encodeURI_toHex,core,,moderno,,,não,7
src/core/texto.js:131:encodeJSON_toHex,src/core/texto.js,131,encodeJSON_toHex,core,,moderno,,,não,6
src/core/texto.js:147:unicodeToChar,src/core/texto.js,147,unicodeToChar,core,,moderno,,,não,5
src/core/texto.js:158:normalizeSignatureSelectionTextPro,src/core/texto.js,158,normalizeSignatureSelectionTextPro,core,,moderno,,,não,6
src/core/texto.js:168:getNrSei,src/core/texto.js,168,getNrSei,core,,moderno,,,não,4
src/core/texto.js:175:installTexto,src/core/texto.js,175,installTexto,core,,moderno,,,não,2
src/core/ui.js:3:installUi,src/core/ui.js,3,installUi,core,,moderno,,,não,0
src/core/ui.js:4:resolveTarget,src/core/ui.js,4,resolveTarget,core,,moderno,,,não,1
src/core/ui.js:19:buildFontFaceStyles,src/core/ui.js,19,buildFontFaceStyles,core,,moderno,,,não,2
src/core/ui.js:59:loadFontIcons,src/core/ui.js,59,loadFontIcons,core,,moderno,,,não,9
src/core/ui.js:82:loadStylePro,src/core/ui.js,82,loadStylePro,core,,moderno,,,não,2
src/core/ui.js:98:loadFilesUI,src/core/ui.js,98,loadFilesUI,core,,moderno,,,não,5
src/core/ui.js:127:applyHtmlViewerDarkExtras,src/core/ui.js,127,applyHtmlViewerDarkExtras,core,,moderno,,,não,4
src/core/ui.js:140:loadStyleDesign,src/core/ui.js,140,loadStyleDesign,core,,moderno,,notificacaonovoprocesso,não,7
src/core/util.js:3:compareVersionNumbers,src/core/util.js,3,compareVersionNumbers,core,,moderno,,,não,0
src/core/util.js:4:isPositiveInteger,src/core/util.js,4,isPositiveInteger,core,,moderno,,,não,2
src/core/util.js:11:validateParts,src/core/util.js,11,validateParts,core,,moderno,,,não,1
src/core/util.js:29:getParamsUrlPro,src/core/util.js,29,getParamsUrlPro,core,,moderno,,,não,7
src/core/util.js:53:removeAcentos,src/core/util.js,53,removeAcentos,core,,moderno,,,não,3
src/core/util.js:59:romanToInt,src/core/util.js,59,romanToInt,core,,moderno,,,não,5
src/core/util.js:78:capitalizeFirstLetter,src/core/util.js,78,capitalizeFirstLetter,core,,moderno,,,não,10
src/core/util.js:97:randomString,src/core/util.js,97,randomString,core,,moderno,,,não,2
src/core/util.js:106:uniqPro,src/core/util.js,106,uniqPro,core,,moderno,,,não,2
src/core/util.js:112:installUtil,src/core/util.js,112,installUtil,core,,moderno,,,não,2
src/core/validacao.js:10:extractCPFs,src/core/validacao.js,10,extractCPFs,core,,moderno,,,não,1
src/core/validacao.js:14:validaCPF,src/core/validacao.js,14,validaCPF,core,,moderno,,,não,8
src/core/validacao.js:30:maskCNPJ,src/core/validacao.js,30,maskCNPJ,core,,moderno,,,não,1
src/core/validacao.js:34:maskCPF,src/core/validacao.js,34,maskCPF,core,,moderno,,,não,1
src/core/validacao.js:38:maskPEN,src/core/validacao.js,38,maskPEN,core,,moderno,,,não,1
src/core/validacao.js:42:validateEmail,src/core/validacao.js,42,validateEmail,core,,moderno,,,não,1
src/core/validacao.js:47:escapeHtml,src/core/validacao.js,47,escapeHtml,core,,moderno,,,não,2
src/core/validacao.js:63:isValidHttpUrl,src/core/validacao.js,63,isValidHttpUrl,core,,moderno,,,não,1
src/core/validacao.js:73:installValidacao,src/core/validacao.js,73,installValidacao,core,,moderno,,,não,2
src/dom/index.js:18:qs,src/dom/index.js,18,qs,dom,,legado,,,não,3
src/dom/index.js:23:qsa,src/dom/index.js,23,qsa,dom,,legado,,,não,2
src/dom/index.js:28:exists,src/dom/index.js,28,exists,dom,,legado,,,não,4
src/dom/index.js:41:el,src/dom/index.js,41,el,dom,,legado,,,não,7
src/dom/index.js:71:appendChildren,src/dom/index.js,71,appendChildren,dom,,legado,,,não,7
src/dom/index.js:87:on,src/dom/index.js,87,on,dom,,legado,,,não,0
src/dom/index.js:92:listener,src/dom/index.js,92,listener,dom,,legado,,,não,4
src/dom/index.js:101:off,src/dom/index.js,101,off,dom,,legado,,,não,2
src/dom/index.js:105:remove,src/dom/index.js,105,remove,dom,,legado,,,não,1
src/dom/index.js:110:empty,src/dom/index.js,110,empty,dom,,legado,,,não,2
src/dom/index.js:116:closest,src/dom/index.js,116,closest,dom,,legado,,,não,1
src/dom/index.js:121:ready,src/dom/index.js,121,ready,dom,,legado,,,não,3
src/dom/index.js:134:parseHTML,src/dom/index.js,134,parseHTML,dom,,legado,,,não,2
src/dom/index.js:141:parseDocument,src/dom/index.js,141,parseDocument,dom,,legado,,,não,3
src/dom/index.js:146:show,src/dom/index.js,146,show,dom,,legado,,,não,0
src/dom/index.js:147:hide,src/dom/index.js,147,hide,dom,,legado,,,não,0
src/features/ai/sei-pro-ai.js:101:isOpenAICompatible,src/features/ai/sei-pro-ai.js,101,isOpenAICompatible,feature,ai,moderno,,,não,0
src/features/ai/sei-pro-ai.js:103:conversationSystem,src/features/ai/sei-pro-ai.js,103,conversationSystem,feature,ai,moderno,,,não,1
src/features/ai/sei-pro-ai.js:112:buildMessage,src/features/ai/sei-pro-ai.js,112,buildMessage,feature,ai,moderno,,,não,1
src/features/ai/sei-pro-ai.js:119:addAssistantReply,src/features/ai/sei-pro-ai.js,119,addAssistantReply,feature,ai,moderno,,,não,5
src/features/ai/sei-pro-ai.js:128:buildPromptOptions,src/features/ai/sei-pro-ai.js,128,buildPromptOptions,feature,ai,moderno,,,não,8
src/features/ai/sei-pro-ai.js:314:copyResponseAI,src/features/ai/sei-pro-ai.js,314,copyResponseAI,feature,ai,moderno,,,não,3
src/features/ai/sei-pro-ai.js:321:copyHtmlResponseAI,src/features/ai/sei-pro-ai.js,321,copyHtmlResponseAI,feature,ai,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,6
src/features/ai/sei-pro-ai.js:331:addDocToMultiList,src/features/ai/sei-pro-ai.js,331,addDocToMultiList,feature,ai,moderno,,,não,10
src/features/ai/sei-pro-ai.js:360:createDocResponseAI,src/features/ai/sei-pro-ai.js,360,createDocResponseAI,feature,ai,moderno,,gerenciarprescricoes;gerenciarprojetos,sim,23
src/features/ai/sei-pro-ai.js:423:addDocResponseAI,src/features/ai/sei-pro-ai.js,423,addDocResponseAI,feature,ai,moderno,,,não,12
src/features/ai/sei-pro-ai.js:442:getSessionTextProcesso,src/features/ai/sei-pro-ai.js,442,getSessionTextProcesso,feature,ai,moderno,,,não,2
src/features/ai/sei-pro-ai.js:453:getUrlFormPDF,src/features/ai/sei-pro-ai.js,453,getUrlFormPDF,feature,ai,moderno,,,não,20
src/features/ai/sei-pro-ai.js:533:getLinkDoc,src/features/ai/sei-pro-ai.js,533,getLinkDoc,feature,ai,moderno,,,não,8
src/features/ai/sei-pro-ai.js:560:getParamUrlFormPDF,src/features/ai/sei-pro-ai.js,560,getParamUrlFormPDF,feature,ai,moderno,,,não,12
src/features/ai/sei-pro-ai.js:599:getUrlDownloadPDF,src/features/ai/sei-pro-ai.js,599,getUrlDownloadPDF,feature,ai,moderno,,,não,8
src/features/ai/sei-pro-ai.js:631:getContentPDF,src/features/ai/sei-pro-ai.js,631,getContentPDF,feature,ai,moderno,,,não,5
src/features/ai/sei-pro-ai.js:647:getText,src/features/ai/sei-pro-ai.js,647,getText,feature,ai,moderno,,,não,5
src/features/ai/sei-pro-ai.js:653:strings,src/features/ai/sei-pro-ai.js,653,strings,feature,ai,moderno,,,não,7
src/features/ai/sei-pro-ai.js:680:extractTextFromScannedPDF,src/features/ai/sei-pro-ai.js,680,extractTextFromScannedPDF,feature,ai,moderno,,,não,15
src/features/ai/sei-pro-ai.js:735:getSelectedDoc,src/features/ai/sei-pro-ai.js,735,getSelectedDoc,feature,ai,moderno,,,não,1
src/features/ai/sei-pro-ai.js:736:selectedDoc,src/features/ai/sei-pro-ai.js,736,selectedDoc,feature,ai,moderno,,,não,3
src/features/ai/sei-pro-ai.js:742:getContentDoc,src/features/ai/sei-pro-ai.js,742,getContentDoc,feature,ai,moderno,,,não,10
src/features/ai/sei-pro-ai.js:767:getAllTextProcesso,src/features/ai/sei-pro-ai.js,767,getAllTextProcesso,feature,ai,moderno,,,não,8
src/features/ai/sei-pro-ai.js:802:getFooterPrompt,src/features/ai/sei-pro-ai.js,802,getFooterPrompt,feature,ai,moderno,,notificacaonovoprocesso,não,33
src/features/ai/sei-pro-ai.js:1058:storedPrompt,src/features/ai/sei-pro-ai.js,1058,storedPrompt,feature,ai,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,11
src/features/ai/sei-pro-ai.js:1114:type,src/features/ai/sei-pro-ai.js,1114,type,feature,ai,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,8
src/features/ai/sei-pro-ai.js:1136:loadResponseBoxHTML,src/features/ai/sei-pro-ai.js,1136,loadResponseBoxHTML,feature,ai,moderno,,notificacaonovoprocesso,não,5
src/features/ai/sei-pro-ai.js:1155:sendAI,src/features/ai/sei-pro-ai.js,1155,sendAI,feature,ai,moderno,,notificacaonovoprocesso,não,28
src/features/ai/sei-pro-ai.js:1241:initFunctionsChat,src/features/ai/sei-pro-ai.js,1241,initFunctionsChat,feature,ai,moderno,,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,18
src/features/ai/sei-pro-ai.js:1312:checkDownloadResponse,src/features/ai/sei-pro-ai.js,1312,checkDownloadResponse,feature,ai,moderno,,,não,13
src/features/ai/sei-pro-ai.js:1352:appendBotMessageError,src/features/ai/sei-pro-ai.js,1352,appendBotMessageError,feature,ai,moderno,,,não,3
src/features/ai/sei-pro-ai.js:1369:getDataBodyAI,src/features/ai/sei-pro-ai.js,1369,getDataBodyAI,feature,ai,moderno,,,não,6
src/features/ai/sei-pro-ai.js:1426:replaceDynamicFieldsPrompt,src/features/ai/sei-pro-ai.js,1426,replaceDynamicFieldsPrompt,feature,ai,moderno,,,não,4
src/features/ai/sei-pro-ai.js:1432:tagProcValue,src/features/ai/sei-pro-ai.js,1432,tagProcValue,feature,ai,moderno,,,não,5
src/features/ai/sei-pro-ai.js:1439:tagDocValue,src/features/ai/sei-pro-ai.js,1439,tagDocValue,feature,ai,moderno,,,não,12
src/features/ai/sei-pro-ai.js:1486:loadBoxAIActions,src/features/ai/sei-pro-ai.js,1486,loadBoxAIActions,feature,ai,moderno,ferramentasia,agruparlista;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;debugpage;editarimagens;ferramentasia;filtroporatribuicao;gerenciaratividades;gerenciarmonitorados;gerenciarprazos;gerenciarprojetos;marcar_naolido;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;qualidadeimagens;removepaginacao;salvamentoautomatico;substituiselecao;uploaddocsexternos,sim,5
src/features/ai/sei-pro-ai.js:1501:boxSelectPlataformAI,src/features/ai/sei-pro-ai.js,1501,boxSelectPlataformAI,feature,ai,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,18
src/features/ai/sei-pro-ai.js:1584:boxAIConcent,src/features/ai/sei-pro-ai.js,1584,boxAIConcent,feature,ai,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,9
src/features/ai/sei-pro-ai.js:1613:botProIdea,src/features/ai/sei-pro-ai.js,1613,botProIdea,feature,ai,moderno,,agruparlista;atalhopublicacoeseletronicas;autopreenchersenha;certidaosigilo;certidaosigilo_nomedoc;citacaodoc;combinacaoteclas;contadoricone;coresmarcadores;debugpage;disablequery;ditado;editarimagens;editarlinks;escrivainterativa;especificaprocesso;ferramentasia;filtrarpaginapelapesquisarapida;filtroporatribuicao;gerenciaratividades;gerenciarformularios;gerenciarmonitorados;gerenciarprazos;gerenciarprescricoes;gerenciarprojetos;infoarvore;marcar_naolido;menususpenso;mostraranotacaocontrole;newdocdefault;newdocespec;newdocformat;newdocname;newdocnivel;newdocobs;newdocsigilo;newdoctoday;newproc_selfunidade;nomesusuarios;ocultarpaginacaosuperior;ordernartabela;qualidadeimagens;removepaginacao;resizearvore;revisaotexto;rolageminfinita;salvamentoautomatico;sincronizarprocessos;substituiselecao;uploaddocsexternos;urlamigavel,sim,2
